journal,label
Timing and Time Perception,0
Tipofilologia,0
Tire Science and Technology,0
Tissue Engineering - Part A,0
Tissue Engineering - Part B: Reviews,0
Tissue Engineering - Part C: Methods,0
Tiyatro Elestirmenligi ve Dramaturji Bolumu Dergisi,0
Tizard Learning Disability Review,0
T-Labs Series in Telecommunication Services,0
TLS - The Times Literary Supplement,0
TMS Annual Meeting,0
Tobacco Control,0
Tobacco Induced Diseases,0
Tobacco Prevention and Cessation,0
Tobacco Regulatory Science,0
Tocqueville Review,0
Tohoku Mathematical Journal,0
Token,0
Tokovi Istorije,0
Tokyo Journal of Mathematics,0
TOP,0
TOPIA,0
Topicos (Mexico),0
Topics in Cognitive Science,0
Topics in Early Childhood Special Education,0
Topics in Humor Research,0
Topics in Language Disorders,0
Topics in Linguistics,0
"Topics in Mining, Metallurgy and Materials Engineering",0
"Topics in Safety, Risk, Reliability and Quality",0
Topics in Systems Engineering,0
Topique,0
Topoi,0
Topoi (Brazil),0
Topological Algebra and its Applications,0
Topological Methods in Nonlinear Analysis,0
Topology,0
Topology and its Applications,0
Topology Proceedings,0
Topos,0
Toronto Journal of Theology,0
Torture,0
Total Quality Management and Business Excellence,1
Total Telecom,0
Touchpoint,0
touchREVIEWS in Endocrinology,0
touchREVIEWS in Neurology,0
T'oung Pao,0
Tourism,0
Tourism Analysis,0
Tourism and Hospitality,0
Tourism and Hospitality Management,0
Tourism and Hospitality Research,0
"Tourism and Hospitality, Planning and Development",0
Tourism and Management Studies,1
Tourism Economics,1
Tourism Geographies,1
Tourism in Marine Environments,1
Tourism Management,1
Tourism Management Perspectives,1
Tourism on the Verge,1
Tourism Planning and Development,1
Tourism Recreation Research,1
Tourism Review,1
Tourism Review International,1
Tourism Social Science Series,1
"Tourism, Culture and Communication",1
"Tourism, Hospitality and Event Management",1
Tourismos,1
Tourist Studies,1
Town and Regional Planning,0
Town Planning and Architecture,0
Town Planning Review,0
"TPM - Testing, Psychometrics, Methodology in Applied Psychology",0
TQM Journal,0
TR News,0
Trabajos de Prehistoria,0
Tractors and Agricultural Machinery,0
Traditio,0
Tradition (Rabbinical Council of America),0
Traditional Dwellings and Settlements Review,0
Traditiones,0
Traduction et Langues,0
Traffic Engineering and Control,0
Traffic Injury Prevention,0
Traffic Safety Research,0
Training and Education in Professional Psychology,0
"Training, Language and Culture",0
Traitement du Signal,0
Trajecta,0
Trames,0
Trans Asia Photography,0
TRaNS: Trans-Regional and -National Studies of Southeast Asia,0
Transactional Analysis Journal,0
Transactions - Society of Naval Architects and Marine Engineers,0
Transactions of A. Razmadze Mathematical Institute,0
Transactions of Famena,0
Transactions of Nanjing University of Aeronautics and Astronautics,0
Transactions of National Academy of Sciences of Azerbaijan. Series of Physical-Technical and Mathematical Sciences,0
Transactions of the American Mathematical Society,0
Transactions of the American Mathematical Society Series B,0
Transactions of the American Philological Association,0
Transactions of the American Philosophical Society,0
Transactions of the Ancient Monuments Society,0
Transactions of the ASABE,0
Transactions of the Association for Computational Linguistics,1
Transactions of the Association of European Schools of Planning,0
Transactions of the Atomic Energy Society of Japan,0
Transactions of the Canadian Society for Mechanical Engineering,0
Transactions of the Charles S Peirce Society,0
Transactions of the Historic Society of Lancashire and Cheshire,0
Transactions of the Institute of British Geographers,0
Transactions of the Institute of Indian Geographers,0
Transactions of the Institute of Metal Finishing,0
Transactions of the International Society for Music Information Retrieval,0
Transactions of the Japan Society for Aeronautical and Space Sciences,0
"Transactions of the Korean Society of Mechanical Engineers, A",0
"Transactions of the Korean Society of Mechanical Engineers, B",0
Transactions of the London Mathematical Society,0
Transactions of the Moscow Mathematical Society,0
Transactions of the Philological Society,0
Transactions of the Royal Historical Society,0
Transactions of the Royal Institution of Naval Architects Part A: International Journal of Maritime Engineering,0
Transactions of the Royal Institution of Naval Architects Part B: International Journal of Small Craft Technology,0
Transactions of the Royal Society of South Australia,0
Transactions on Combinatorics,0
Transactions on Data Privacy,0
Transactions on Electrical and Electronic Materials,0
Transactions on Emerging Telecommunications Technologies,0
Transactions on Energy Systems and Engineering Applications,0
Transactions on Fuzzy Sets and Systems,0
Transactions on Intelligent Welding Manufacturing,0
Transactions on Machine Learning Research,1
Transactions on Maritime Science,0
Transactions on Transport Sciences,0
Transcultural Psychiatry,0
Transcultural Studies,0
Transfer,0
Transfers,0
Transformation,0
Transformation Groups,0
Transformation in Higher Education,0
Transformations in Business and Economics,0
Transforming Anthropology,0
Transforming Communication,0
"Transforming Government: People, Process and Policy",0
Transgender Health,0
Transgender Studies Quarterly,0
Transition Studies Review,0
Transitions: Journal of Transient Migration,0
Translation and Interpreting,0
Translation and Interpreting Studies,0
Translation and Translanguaging in Multilingual Contexts,0
Translation Matters,0
Translation Review,0
Translation Spaces (The Netherlands),0
Translation Studies,0
Translation Studies: Theory and Practice,0
"Translation, Cognition and Behavior",0
Translational Behavioral Medicine,0
Translational Issues in Psychological Science,0
Translational Neurodegeneration,0
Translational Neuroscience,0
Translational Psychiatry,0
Translational Stroke Research,0
Translational Vision Science and Technology,0
Translator,0
Translocal Chinese: East Asian Perspectives,0
Transmodernity,0
Transnational Cinemas,0
Transnational Corporations,0
Transnational Corporations Review,0
Transnational Environmental Law,0
Transnational Legal Theory,0
Transnational Marketing Journal,0
Transnational Migration and Education,0
Transnational Screens,0
TransNav,0
Transplant Research and Risk Management,0
Transport,0
Transport and Sustainability,0
Transport and Telecommunication,0
Transport Economics and Management,0
Transport Findings,0
Transport Policy,0
Transport Reviews,0
Transport Theory and Statistical Physics,0
Transportation Engineering,0
Transportation Geotechnics,0
Transportation Infrastructure Geotechnology,0
Transportation Journal,0
Transportation Letters,0
Transportation Research Interdisciplinary Perspectives,0
Transportation Research Part A: Policy and Practice,0
Transportation Research Part B: Methodological,0
Transportation Research Part C: Emerging Technologies,0
Transportation Research Part D: Transport and Environment,0
Transportation Research Part E: Logistics and Transportation Review,0
Transportation Research Part F: Traffic Psychology and Behaviour,0
Transportation Research Record,0
Transportation Safety and Environment,0
Transportation Science,0
Transportmetrica,0
Transportmetrica A: Transport Science,0
Transportmetrica B,0
Transsylvania Nostra,0
Transylvanian Review of Administrative Sciences,0
"Trauma, Violence, and Abuse",0
Travail Humain,0
Travailler,0
Travaux de Linguistique,0
Travaux Preparatoires of Multilateral Treaties,0
Travel Behaviour and Society,0
Tre Corone,0
"Trees, Forests and People",0
Trenchless World,0
Trends and Issues in Crime and Criminal Justice,0
Trends in Bioinformatics,0
Trends in Classics,0
Trends in Cognitive Sciences,0
Trends in Earth Observation,0
Trends in Higher Education,0
Trends in Language Acquisition Research,0
Trends in Logic,0
Trends in Mathematics,0
Trends in Neuroscience and Education,0
Trends in Neurosciences,0
Trends in Organized Crime,0
Trends in Psychology,0
Trends in the History of Science,0
Tribologia: Finnish Journal of Tribology,0
"Tribology - Materials, Surfaces and Interfaces",0
Tribology and Lubrication Technology,0
Tribology and Materials,0
Tribology in Industry,0
Tribology International,0
Tribology Letters,0
Tribology Transactions,0
Triple Helix,0
TripleC,0
Triquarterly,0
Trivium,0
Tropical Agriculture,0
Tropical Cyclone Research and Review,0
Trudy Instituta Matematiki i Mekhaniki UrO RAN,0
Tsinghua China Law Review,0
Tsukuba Journal of Mathematics,0
"TTR: Traduction, Terminologie et Redaction",0
TUBA-AR,0
Tulsa Studies in Womens Literature,0
Tuna,0
Tuning Journal for Higher Education,0
Tunisian Journal of Mathematics,0
Tunnel Construction,0
Tunnelling and Underground Space Technology,0
Tunnels and Tunnelling International,0
Turismo y Sociedad,0
Turkbilig,0
Turkic Languages,0
Turkish Computational and Theoretical Chemistry,0
Turkish Historical Review,0
Turkish Journal of Agricultural Economics,0
Turkish Journal of Child and Adolescent Mental Health,0
Turkish Journal of Computer and Mathematics Education,0
Turkish Journal of Electrical Engineering and Computer Sciences,0
Turkish Journal of Engineering,0
Turkish Journal of History,0
Turkish Journal of Inequalities,0
Turkish Journal of Mathematics,0
Turkish Journal of Mathematics and Computer Science,0
Turkish Online Journal of Distance Education,0
Turkish Online Journal of Educational Technology,0
Turkish Online Journal of Qualitative Inquiry,0
Turkish Psychological Counseling and Guidance Journal,0
Turkish Studies,0
Turkish World Mathematical Society Journal of Applied and Engineering Mathematics,0
Turkiyat Mecmuasi,0
Turyzm/Tourism,0
TUT Textiles a Usages Techniques,0
"Tutorials, Schools, and Workshops in the Mathematical Sciences",0
Twentieth Century British History,0
Twentieth Century Literature,0
Twentieth-Century China,0
Twentieth-Century Music,0
Twenty-First Century Society,0
Twist,0
Two Centuries of the Russian Classics,0
Tyche,0
Tydskrif vir die Suid-Afrikaanse Reg,0
Tydskrif vir Geesteswetenskappe,0
Tydskrif vir Letterkunde,0
Tyndale Bulletin,0
Typological Studies in Language,0
U.Porto Journal of Engineering,0
Ubiquitous Learning,0
UCJC Business and Society Review,0
UCL Open Environment,0
UCLA Law Review,0
Udayana Journal of Law and Culture,0
Ufa Mathematical Journal,0
Ugol,0
Ukrainian Geographical Journal,0
Ukrainian Journal of Cardiology,0
Ukrainian Journal of Radiology and Oncology,0
Ukrainian Mathematical Journal,0
Ukrainian Neurosurgical Journal,0
Ukrainian Numismatic Annual,0
Ulster Folklife,0
Ultimate Reality and Meaning,0
Ulumuna,0
Umanistica Digitale,0
Umeni,0
Umjetnost Rijeci,0
Unasylva,0
Uncertain Supply Chain Management,0
Uncertainty and Operations Research,0
Underground Space (new),0
Understanding Complex Systems,0
Understanding Rural Education,0
Underwater Technology,0
UNEC Journal of Engineering and Applied Sciences,0
Uniciencia,0
Uniform Law Review,0
UNISCI Discussion Papers,0
UNITEXT - La Matematica per il 3 piu 2,0
Universal Access in the Information Society,0
Universal Declaration of Human Rights,0
Universal Journal of Accounting and Finance,0
Universal Journal of Educational Research,0
Universal Journal of Electrical and Electronic Engineering,0
Universal Journal of Mathematics and Applications,0
Universal Journal of Mechanical Engineering,0
Universal Journal of Public Health,0
Universidad y Sociedad,0
Universitas,0
Universitas Philosophica,0
Universitas Psychologica,0
Universitatis Iagellonicae Acta Mathematica,0
University of Bologna Law Review,0
University of Bucharest Review: Literary and Cultural Studies Series,0
University of Chicago Law Review,0
University of Cincinnati Law Review,0
University of Illinois Law Review,0
University of New South Wales Law Journal,0
University of Pennsylvania Journal of Constitutional Law,0
University of Pennsylvania Journal of International Economic Law,0
University of Pennsylvania Journal of International Law,0
University of Pennsylvania Law Review,0
University of Pittsburgh Law Review,0
University of Toronto Law Journal,0
University of Toronto Quarterly,0
University of Western Australia Law Review,0
Unmanned System Technologies,0
Unmanned Systems,0
"UPB Scientific Bulletin, Series A: Applied Mathematics and Physics",0
"UPB Scientific Bulletin, Series C: Electrical Engineering and Computer Science",0
"UPB Scientific Bulletin, Series D: Mechanical Engineering",0
Update: Applications of Research in Music Education,0
Ural Mathematical Journal,0
Ural-Altaic Studies,0
Urban Affairs Review,0
Urban Anthropology and Studies of Cultural Systems and World Economic Development,0
Urban Book Series,0
Urban Climate,0
Urban Design International,0
Urban Ecosystems,0
Urban Education,0
"Urban Education, Cultures and Communities",0
Urban Forum,0
Urban Geography,0
Urban Governance,0
Urban Habitats,0
Urban History,0
Urban History Review,0
Urban Lawyer,0
Urban Morphology,0
Urban Planning,0
Urban Policy and Research,0
Urban Rail Transit,0
Urban Research and Practice,0
Urban Review,0
Urban Science,0
Urban Social Work,0
Urban Studies,0
Urban Sustainability,0
Urban Water Journal,0
"Urban, Planning and Transport Research",0
Urbani Izziv,0
Urbanism. Architecture. Constructions,0
Urbanities,0
Urdimento,0
URISA Journal,0
US Neurology,0
User Modeling and User-Adapted Interaction,1
Usuteaduslik Ajakiri,0
Utafiti: Journal of African Perspectives,0
Utilitas,0
Utilitas Mathematica,0
Utilities Policy,0
Utopian Studies,0
Utrecht Journal of International and European Law,0
Utrecht Law Review,0
Utrecht Studies in Language and Communication,0
UUM Journal of Legal Studies,0
Uzbek Mathematical Journal,0
"Valency, Argument Realization and Grammatical Relations in Baltic",0
Value in Health Regional Issues,0
Value Inquiry Book Series,0
Vanderbilt Law Review,0
