Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Titles Discontinued by Scopus Due to Quality Issues,Article Language in Source (Three-Letter ISO Language Codes),Medline-sourced Title? (See additional details under separate tab.),Open Access Status,Articles in Press Included?,Added to List Jul. 2025,Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Publisher,Publisher Imprints Grouped to Main Publisher,All Science Journal Classification Codes (ASJC),"Top level:

Life Sciences","Top level:

Social Sciences","Top level:

Physical Sciences","Top level:

Health Sciences","1000 
General","1100
Agricultural and Biological Sciences","1200
Arts and Humanities","1300
Biochemistry, Genetics and Molecular Biology","1400
Business, Management and Accounting","1500
Chemical Engineering","1600
Chemistry","1700
Computer Science","1800
Decision Sciences","1900
Earth and Planetary Sciences","2000
Economics, Econometrics and Finance","2100
Energy","2200
Engineering","2300
Environmental Science","2400
Immunology and Microbiology","2500
Materials Science","2600
Mathematics","2700
Medicine","2800
Neuroscience","2900
Nursing","3000
Pharmacology, Toxicology and Pharmaceutics","3100
Physics and Astronomy","3200
Psychology","3300
Social Sciences","3400
Veterinary","3500
Dentistry","3600
Health Professions"
21101155401,Trends in Earth Observation,26127148,26127911,Active,2024-2025; 2021; 2019,,ENG,,,,,Book Series,,,,,,Italian Society of Remote Sensing,Italian Society of Remote Sensing,2207; 2208; 1901,,,Physical Sciences,,,,,,,,,,,Earth and Planetary Sciences ,,,Engineering ,,,,,,,,,,,,,,
21101307581,Trends in Higher Education,,28134346,Active,2022-2025,,ENG,,,,Added,Journal,,,,,,Multidisciplinary Digital Publishing Institute (MDPI),Multidisciplinary Digital Publishing Institute (MDPI),3304; 3301; 3201,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
21100902938,Trends in Language Acquisition Research,15690644,,Active,2020-2023; 2018,,ENG,,,,,Book Series,,,,,,John Benjamins Publishing Company,John Benjamins Publishing Company,3304; 3204; 3316; 3315; 3310,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
21101045731,Trends in Logic,15726126,22127313,Active,2014-2025; 2011,,ENG,,,,,Book Series,,,,,,Springer Science and Business Media Deutschland GmbH,Springer Nature,1207; 2609; 1211,,Social Sciences,Physical Sciences,,,,Arts and Humanities ,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
21100447813,Trends in Mathematics,22970215,2297024X,Active,2007-2025,,ENG,,,,,Book Series,,,,,,Springer International Publishing AG,Springer Nature,2600,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
21100228128,Trends in Neuroscience and Education,22119493,,Active,2012-2025,,ENG,Medline,,Articles in Press,,Journal,,,,,,Elsevier GmbH,Elsevier,2805; 2802; 2801; 3304,Life Sciences,Social Sciences,,,,,,,,,,,,,,,,,,,,,Neuroscience ,,,,,Social Sciences ,,,
19939,Trends in Neurosciences,01662236,1878108X,Active,1978-2025,,ENG,Medline,,Articles in Press,,Journal,,,,,,Elsevier Ltd,Elsevier,2800,Life Sciences,,,,,,,,,,,,,,,,,,,,,,Neuroscience ,,,,,,,,
12100155627,Trends in Organized Crime,10844791,19364830,Active,2004-2025; 1995-2002,,ENG,,,Articles in Press,,Journal,,,,,,Springer US,Springer Nature,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100860733,Trends in Psychology,23581883,,Active,2018-2025,,ENG; POR,,,Articles in Press,,Journal,Formerly known as,Temas em Psicologia,,,,Springer Science and Business Media Deutschland GmbH,Springer Nature,3200,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,,,,
21100894846,Trends in the History of Science,22972951,2297296X,Active,2020-2025; 2015-2018,,ENG,,,,,Book Series,,,,,,Springer International Publishing AG,Springer Nature,2604; 1207; 3100,,Social Sciences,Physical Sciences,,,,Arts and Humanities ,,,,,,,,,,,,,,Mathematics ,,,,,Physics and Astronomy ,,,,,
70859,Tribologia: Finnish Journal of Tribology,07802285,17972531,Active,2019-2025; 2014-2017; 1988-2012,,ENG; FIN; SWE,,,,,Journal,,,,,,The Finnish Society for Tribology,The Finnish Society for Tribology,3110; 2508; 2211; 2210,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
12100156755,"Tribology - Materials, Surfaces and Interfaces",17515831,1751584X,Active,2007-2025,,ENG,,,,,Journal,,,,,,SAGE Publications Ltd,SAGE,2500; 2210,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,,,,,,
30360,Tribology and Lubrication Technology,1545858X,,Active,2003-2025,,ENG,,,,,Trade Journal,Formerly known as,Lubrication Engineering,,,,Society of Tribologists and Lubrication Engineers,Society of Tribologists and Lubrication Engineers,3110; 2508; 2211; 2210,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
21101224399,Tribology and Materials,,28129717,Active,2022-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Balkan Scientific Centre,Balkan Scientific Centre,2211; 2501; 2210,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,,,,,,
67736,Tribology in Industry,03548996,,Active,1997-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Masinski Fakultet - Kragujevac,Masinski Fakultet - Kragujevac,2508; 3110; 2210; 2211,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
22116,Tribology International,0301679X,,Active,1974-2026; 1972,,ENG,,,Articles in Press,,Journal,Formerly known as,Tribology,,,,Elsevier Inc.,Elsevier,2508; 3110; 2211; 2210,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
18380,Tribology Letters,10238883,15732711,Active,1995-2025,,ENG,,,,,Journal,,,,,,"Springer Science and Business Media, LLC",Springer Nature,2210; 2211; 2508; 3110,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
14372,Tribology Transactions,10402004,1547397X,Active,1988-2025,,ENG,,,Articles in Press,,Journal,Formerly known as,ASLE transactions,,,,Taylor and Francis Ltd.,Taylor & Francis,2210; 2508; 2211; 3110,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,Materials Science ,,,,,,Physics and Astronomy ,,,,,
21101041947,Triple Helix,,21971927,Active,2014-2025,,ENG,,Unpaywall Open Access,Articles in Press,,Journal,,,,,,Brill Academic Publishers,Brill,1405; 2001; 1401; 3304,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,Social Sciences ,,,
19700183008,TripleC,,1726670X,Active,2010-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Media Systems and Media Organisation Research Group,Media Systems and Media Organisation Research Group,1706; 3315,,Social Sciences,Physical Sciences,,,,,,,,,Computer Science ,,,,,,,,,,,,,,,,Social Sciences ,,,
16100154772,Triquarterly,00413097,,Active,2024; 2002-2019,,ENG; ITA,,,,,Journal,,,,,,Northwestern University Press,Northwestern University Press,1208,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
16200154756,Trivium,0082660X,,Inactive,2010; 2004-2007,,ENG,,,,,Journal,,,,,,University of Wales,University of Wales,1200,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
39636,Tropical Agriculture,00413216,,Active,1987-2025; 1985; 1982-1983; 1979-1980,,ENG,,,,,Journal,,,,,,University of the West Indies,University of the West Indies,1102; 3303,Life Sciences,Social Sciences,,,,Agricultural and Biological Sciences ,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101141512,Tropical Cyclone Research and Review,22256032,25893025,Active,2019-2025,,ENG,,Unpaywall Open Access,Articles in Press,,Journal,,,,,,KeAi Communications Co.,KeAi Communications Co.,2611; 2306; 1903; 1902; 3311,,Social Sciences,Physical Sciences,,,,,,,,,,,Earth and Planetary Sciences ,,,,Environmental Science ,,,Mathematics ,,,,,,,Social Sciences ,,,
21100943271,Trudy Instituta Matematiki i Mekhaniki UrO RAN,01344889,26584786,Active,2019-2025,,ENG,,,,,Journal,,,,,,Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of Russian Academy of Sciences,Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of Russian Academy of Sciences,2604; 1706; 2600; 2206,,,Physical Sciences,,,,,,,,,Computer Science ,,,,,Engineering ,,,,Mathematics ,,,,,,,,,,
21101023658,Tsinghua China Law Review,21518904,21602379,Active,2019-2024,,ENG,,,,,Journal,,,,,,Tsinghua University,Tsinghua University,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101252315,Tsukuba Journal of Mathematics,03874982,2423821X,Active,2020-2024,,ENG,,,,,Journal,,,,,,University of Tsukuba,University of Tsukuba,2600,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
5800207585,"TTR: Traduction, Terminologie et Redaction",08358443,,Inactive,2002-2012,,ENG; FRE,,,,,Journal,,,,,,Canadian Association for Translation Studies,Canadian Association for Translation Studies,3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100211349,TUBA-AR,13018566,,Inactive,2017; 2014; 2008-2011,,ENG; TUR,,,,,Journal,,,,,,Turkish Academy of Scieces,Turkish Academy of Scieces,3302; 1204,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
16100154755,Tulsa Studies in Womens Literature,07327730,19361645,Active,2015-2024; 2002-2013,,ENG,,,,,Journal,,,,,,University of Tulsa,University of Tulsa,1208; 3318,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
20500195100,Tuna,14064030,,Active,2017-2025; 2011-2014,,ENG,,,,,Journal,,,,,,National Archives of Estonia,National Archives of Estonia,3309; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100898309,Tuning Journal for Higher Education,23408170,23863137,Active,2018-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,University of Deusto,University of Deusto,1405; 3304,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101040699,Tunisian Journal of Mathematics,25767658,25767666,Active,2019-2025,,ENG,,,,,Journal,,,,,,Mathematical Sciences Publishers,Mathematical Sciences Publishers,2600,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
21101089370,Tunnel Construction,20964498,,Active,2019-2025,,CHI; ENG,,,,,Journal,,,,,,Editorial Office of Tunnel Construction,Editorial Office of Tunnel Construction,1909; 2215; 2210; 2205,,,Physical Sciences,,,,,,,,,,,Earth and Planetary Sciences ,,,Engineering ,,,,,,,,,,,,,,
14642,Tunnelling and Underground Space Technology,08867798,,Active,1986-2025,,ENG,,,Articles in Press,,Journal,Formerly known as,Advances in Tunnelling Technology and Subsurface Use,Underground Space,,,Elsevier Ltd,Elsevier,2215; 1909,,,Physical Sciences,,,,,,,,,,,Earth and Planetary Sciences ,,,Engineering ,,,,,,,,,,,,,,
17563,Tunnels and Tunnelling International,20541236,,Inactive,1969-2019; 1921,,ENG,,,,,Trade Journal,,,,,,Morgan-Grampian,Morgan-Grampian,2215; 2205,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,,,,,,,,,,,
21101216647,Turismo y Sociedad,01207555,2346206X,Active,2020-2025,,ENG; FRE; POR; SPA,,Unpaywall Open Access,,,Journal,,,,,,Universidad Externado de Colombia,Universidad Externado de Colombia,1409; 3305,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100268076,Turkbilig,13026011,,Active,2022-2025; 2013-2019; 2011,,ENG,,,,,Journal,,,,,,Hacettepe University,Hacettepe University,1208; 3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5800207555,Turkic Languages,14314983,,Active,2017-2024,,ENG,,,,,Journal,,,,,,Harrassowitz Verlag,Harrassowitz Verlag,3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101041506,Turkish Computational and Theoretical Chemistry,25871722,26023237,Active,2018-2025,,ENG,,,,,Journal,,,,,,DergiPark,DergiPark,2505; 1606; 1706; 1301; 1313; 1303,Life Sciences,,Physical Sciences,,,,,"Biochemistry, Genetics and Molecular Biology ",,,Chemistry ,Computer Science ,,,,,,,,Materials Science ,,,,,,,,,,,
21100407831,Turkish Historical Review,18775454,18775462,Active,2010-2025,,ENG,,,Articles in Press,,Journal,,,,,,Brill Academic Publishers,Brill,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21101216645,Turkish Journal of Agricultural Economics,13030183,,Active,2020-2025,,ENG; TUR,,,,,Journal,,,,,,Turkish Journal of Agricultural Economics,Turkish Journal of Agricultural Economics,2001; 1101; 1105,Life Sciences,Social Sciences,,,,Agricultural and Biological Sciences ,,,,,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,,,,
21101201501,Turkish Journal of Child and Adolescent Mental Health,,26873532,Active,2020-2025,,ENG; TUR,,,,,Journal,,,,,,Galenos Publishing House,Galenos Publishing House,2716; 2738; 3206; 3205; 3201; 2713,,Social Sciences,,Health Sciences,,,,,,,,,,,,,,,,,,Medicine ,,,,,Psychology ,,,,
21100902608,Turkish Journal of Computer and Mathematics Education,,13094653,Inactive,2018-2020,Discontinued by Scopus,ENG; TUR,,,,,Journal,,,,,,Karadeniz Technical University,Karadeniz Technical University,1703; 2605; 2600; 3304,,Social Sciences,Physical Sciences,,,,,,,,,Computer Science ,,,,,,,,,Mathematics ,,,,,,,Social Sciences ,,,
22933,Turkish Journal of Electrical Engineering and Computer Sciences,13000632,13036203,Active,1996-2025,,ENG,,,,,Journal,,,,,,TUBITAK,TUBITAK,1700; 2208,,,Physical Sciences,,,,,,,,,Computer Science ,,,,,Engineering ,,,,,,,,,,,,,,
21101170291,Turkish Journal of Engineering,,25871366,Active,2019-2025,,ENG,,,,,Journal,,,,,,Murat Yakar,Murat Yakar,2201,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,,,,,,,,,,,
21101041551,Turkish Journal of History,10151818,26199505,Active,2019-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Istanbul University Faculty of Letters,Istanbul University Faculty of Letters,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21101259365,Turkish Journal of Inequalities,,26024187,Active,2020-2025,,ENG,,,,,Journal,,,,,,Erhan SET,Erhan SET,2611; 2605; 2604; 2603,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
27428,Turkish Journal of Mathematics,13000098,13036149,Active,2006-2025; 1995-2002,,ENG,,,,,Journal,,,,,,TUBITAK,TUBITAK,2600,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
21101244194,Turkish Journal of Mathematics and Computer Science,,21481830,Active,2020-2025,,ENG,,,,,Journal,,,,,,Association of Mathematicians (MATDER),Association of Mathematicians (MATDER),2600; 1700,,,Physical Sciences,,,,,,,,,Computer Science ,,,,,,,,,Mathematics ,,,,,,,,,,
23858,Turkish Online Journal of Distance Education,,13026488,Active,2004-2025,,ENG,,,,,Journal,,,,,,Anadolu Universitesi,Anadolu Universitesi,3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19500156802,Turkish Online Journal of Educational Technology,13036521,,Inactive,2008-2017,Discontinued by Scopus,ENG,,,,,Journal,,,,,,Sakarya University,Sakarya University,3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101019739,Turkish Online Journal of Qualitative Inquiry,,13096591,Inactive,2020,Discontinued by Scopus,ENG,,,,,Journal,,,,,,Abdullah Kuzu,Abdullah Kuzu,3310; 3301; 3315; 3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101053110,Turkish Psychological Counseling and Guidance Journal,13021370,,Active,2019-2025,,ENG; TUR,,,,,Journal,,,,,,Turkish Psychological Counseling and Guidance Association,Turkish Psychological Counseling and Guidance Association,3201; 3304; 3202,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
5700162123,Turkish Studies,14683849,,Active,2009-2025,,ENG,,,Articles in Press,,Journal,,,,,,Routledge,Taylor & Francis,3320; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100870373,Turkish World Mathematical Society Journal of Applied and Engineering Mathematics,21461147,25871013,Active,2018-2025,,ENG,,,,,Journal,,,,,,Isik University,Isik University,2613; 2612; 2610; 2607; 2606; 2605; 2604,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
21101061819,Turkiyat Mecmuasi,00857432,26513188,Active,2019-2025,,ENG; TUR,,Unpaywall Open Access,,,Journal,,,,,,Istanbul Universitesi,Istanbul University Press,3316; 1201; 1203; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101040605,Turyzm/Tourism,08675856,20806922,Active,2001-2025,,ENG; POL,,Unpaywall Open Access,,,Journal,,,,,,Lodz University Press,Lodz University Press,1409; 2001; 3301; 3312; 3305,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,Social Sciences ,,,
16564,TUT Textiles a Usages Techniques,11619317,,Inactive,1995-2011; 1991-1993,,ENG; FRE,,,,,Trade Journal,,,,,,Editions de l'Industrie Textile,Editions de l'Industrie Textile,1403; 2501; 1400,,Social Sciences,Physical Sciences,,,,,,"Business, Management and Accounting ",,,,,,,,,,,Materials Science ,,,,,,,,,,,
21101087767,"Tutorials, Schools, and Workshops in the Mathematical Sciences",25220969,25220977,Active,2017-2023,,ENG,,,,,Book Series,,,,,,Birkhauser,Springer Nature,3101; 2600,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,Physics and Astronomy ,,,,,
22374,Twentieth Century British History,09552359,14774674,Active,2007-2023; 2003-2005; 1990-1997,,ENG,,,,,Journal,,,,,,Oxford University Press,Oxford University Press,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
16000154756,Twentieth Century Literature,0041462X,,Active,2016-2025; 2002-2014,,ENG,,,,,Journal,,,,,,Hofstra University Press,Hofstra University Press,1208,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21100228076,Twentieth-Century China,15215385,19405065,Active,2012-2025; 2002,,ENG,,,,,Journal,Formerly known as,Republican China,,,,Johns Hopkins University Press,Johns Hopkins University Press,3316; 3320; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19700201539,Twentieth-Century Music,14785722,14785730,Active,2012-2025; 2004-2010,,ENG,,,Articles in Press,,Journal,,,,,,Cambridge University Press,Cambridge University Press,1210,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
6700153286,Twenty-First Century Society,17450144,17450152,Inactive,2006-2011,,ENG,,,,,Journal,,,,,,Routledge,Taylor & Francis,3300; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
12600154713,Twist,17590418,,Active,2016-2023; 2008-2014,,ENG,,,,,Trade Journal,,,,,,World Textile Information Network,World Textile Information Network,2501; 2209; 1403,,Social Sciences,Physical Sciences,,,,,,"Business, Management and Accounting ",,,,,,,,Engineering ,,,Materials Science ,,,,,,,,,,,
21101192893,Two Centuries of the Russian Classics,,26867494,Active,2019-2025,,ENG; RUS,,Unpaywall Open Access,,,Journal,,,,,,Russian Academy of Sciences-A.M. Gorky Institute of World Literature,Russian Academy of Sciences-A.M. Gorky Institute of World Literature,1208,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
19900193862,Tyche,10109161,,Inactive,2013-2020; 2010-2011,,ENG,,,,,Journal,,,,,,Adolph Holzhausens Nachfolger,Adolph Holzhausens Nachfolger,3302; 1202; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19900191877,Tydskrif vir die Suid-Afrikaanse Reg,02577747,19962207,Active,2009-2025,,AFR; ENG,,,,,Journal,,,,,,Juta and Company Ltd,Juta and Company Ltd,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5600156255,Tydskrif vir Geesteswetenskappe,00414751,22247912,Active,2009-2025,,AFR; ENG,,,,,Journal,,,,,,South African Academy for Science and the Arts,South African Academy for Science and the Arts,1200; 3300,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19600166215,Tydskrif vir Letterkunde,0041476X,,Active,2008-2025,,AFR; DUT; ENG; FRE,,Unpaywall Open Access,,,Journal,,,,,,Tydskrif vir Letterkunde Association,Tydskrif vir Letterkunde Association,1208; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19900191749,Tyndale Bulletin,00827118,,Active,2014-2024; 2008-2012,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Tyndale House Publishers,Tyndale House Publishers,1212,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21100902942,Typological Studies in Language,01677373,,Active,2025; 2017-2022,,ENG,,,,,Book Series,,,,,,John Benjamins Publishing Company,John Benjamins Publishing Company,3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101021578,U.Porto Journal of Engineering,,21836493,Active,2015-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Universidade do Porto - Faculdade de Engenharia,Universidade do Porto - Faculdade de Engenharia,2200,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,,,,,,,,,,,
21100236814,Ubiquitous Learning,18359795,,Active,2009-2025,,ENG,,,,,Journal,,,,,,Common Ground Research Networks,Common Ground Research Networks,1700; 3304,,Social Sciences,Physical Sciences,,,,,,,,,Computer Science ,,,,,,,,,,,,,,,,Social Sciences ,,,
21100901572,UCJC Business and Society Review,,26593270,Active,2018-2025,,ENG,,,,,Journal,Formerly known as,Universia Business Review,,,,Universia Holding,Universia Holding,2002; 2003; 1400,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,,,,
21101300357,UCL Open Environment,,26320886,Active,2021-2025,,ENG,,,,,Journal,,,,,,UCL Press,UCL Press,3305; 2739; 2306; 2305,,Social Sciences,Physical Sciences,Health Sciences,,,,,,,,,,,,,,Environmental Science ,,,,Medicine ,,,,,,Social Sciences ,,,
21058,UCLA Law Review,00415650,,Active,1991-2024; 1989; 1986; 1980-1983; 1978; 1976; 1968,,ENG,,,,,Journal,,,,,,"University of California, Berkeley","University of California, Berkeley",3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
